stage,role,column,theme,dtype,n_non_null,pct_non_null,n_rows
raw_euss_mp3,index,bldg_id,identifier,int64,331531,100.0,331531
raw_euss_mp3,column,upgrade,other,int64,331531,100.0,331531
raw_euss_mp3,column,weight,identifier,float64,331531,100.0,331531
raw_euss_mp3,column,applicability,other,bool,331531,100.0,331531
raw_euss_mp3,column,in.sqft,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.ahs_region,other,object,331531,100.0,331531
raw_euss_mp3,column,in.ashrae_iecc_climate_zone_2004,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.ashrae_iecc_climate_zone_2004_2_a_split,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.bathroom_spot_vent_hour,other,object,331531,100.0,331531
raw_euss_mp3,column,in.bedrooms,other,int64,331531,100.0,331531
raw_euss_mp3,column,in.building_america_climate_zone,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.cec_climate_zone,geo_climate,float64,34443,10.4,331531
raw_euss_mp3,column,in.ceiling_fan,other,object,238515,71.9,331531
raw_euss_mp3,column,in.census_division,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.census_division_recs,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.census_region,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.city,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.clothes_dryer,other,object,316573,95.5,331531
raw_euss_mp3,column,in.clothes_washer,other,object,321167,96.9,331531
raw_euss_mp3,column,in.clothes_washer_presence,other,object,321167,96.9,331531
raw_euss_mp3,column,in.cooking_range,other,object,328319,99.0,331531
raw_euss_mp3,column,in.cooling_setpoint,other,object,331531,100.0,331531
raw_euss_mp3,column,in.cooling_setpoint_has_offset,other,object,331531,100.0,331531
raw_euss_mp3,column,in.cooling_setpoint_offset_magnitude,other,object,331531,100.0,331531
raw_euss_mp3,column,in.cooling_setpoint_offset_period,other,object,138204,41.7,331531
raw_euss_mp3,column,in.corridor,other,object,331531,100.0,331531
raw_euss_mp3,column,in.county,identifier,object,331531,100.0,331531
raw_euss_mp3,column,in.county_and_puma,identifier,object,331531,100.0,331531
raw_euss_mp3,column,in.dehumidifier,other,float64,0,0.0,331531
raw_euss_mp3,column,in.dishwasher,other,object,158824,47.9,331531
raw_euss_mp3,column,in.door_area,other,object,331531,100.0,331531
raw_euss_mp3,column,in.doors,other,object,331531,100.0,331531
raw_euss_mp3,column,in.ducts,other,object,266368,80.3,331531
raw_euss_mp3,column,in.eaves,other,object,331531,100.0,331531
raw_euss_mp3,column,in.electric_vehicle,other,float64,0,0.0,331531
raw_euss_mp3,column,in.emissions_electricity_folders,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_electricity_units,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_electricity_values_or_filepaths,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_fossil_fuel_units,other,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_fuel_oil_values,other,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_natural_gas_values,other,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_propane_values,other,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_scenario_names,other,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_types,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.emissions_wood_values,other,object,331531,100.0,331531
raw_euss_mp3,column,in.federal_poverty_level,building,object,331531,100.0,331531
raw_euss_mp3,column,in.generation_and_emissions_assessment_region,other,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_attic_type,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_building_horizontal_location_mf,other,object,0,0.0,331531
raw_euss_mp3,column,in.geometry_building_horizontal_location_sfa,other,object,29107,8.8,331531
raw_euss_mp3,column,in.geometry_building_level_mf,other,object,0,0.0,331531
raw_euss_mp3,column,in.geometry_building_number_units_mf,other,float64,0,0.0,331531
raw_euss_mp3,column,in.geometry_building_number_units_sfa,other,float64,29107,8.8,331531
raw_euss_mp3,column,in.geometry_building_type_acs,building,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_building_type_height,building,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_building_type_recs,building,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_floor_area,other,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_floor_area_bin,other,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_foundation_type,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_garage,other,object,147049,44.4,331531
raw_euss_mp3,column,in.geometry_stories,other,int64,331531,100.0,331531
raw_euss_mp3,column,in.geometry_stories_low_rise,other,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_story_bin,other,object,331531,100.0,331531
raw_euss_mp3,column,in.geometry_wall_exterior_finish,other,object,275629,83.1,331531
raw_euss_mp3,column,in.geometry_wall_type,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.has_pv,other,object,331531,100.0,331531
raw_euss_mp3,column,in.heating_fuel,equipment,object,330634,99.7,331531
raw_euss_mp3,column,in.heating_setpoint,other,object,331531,100.0,331531
raw_euss_mp3,column,in.heating_setpoint_has_offset,other,object,331531,100.0,331531
raw_euss_mp3,column,in.heating_setpoint_offset_magnitude,other,object,331531,100.0,331531
raw_euss_mp3,column,in.heating_setpoint_offset_period,other,object,170207,51.3,331531
raw_euss_mp3,column,in.holiday_lighting,other,object,331531,100.0,331531
raw_euss_mp3,column,in.hot_water_distribution,other,object,331531,100.0,331531
raw_euss_mp3,column,in.hot_water_fixtures,other,object,331531,100.0,331531
raw_euss_mp3,column,in.hvac_cooling_efficiency,equipment,object,281944,85.0,331531
raw_euss_mp3,column,in.hvac_cooling_partial_space_conditioning,equipment,object,281944,85.0,331531
raw_euss_mp3,column,in.hvac_cooling_type,equipment,object,281944,85.0,331531
raw_euss_mp3,column,in.hvac_has_ducts,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.hvac_has_shared_system,equipment,object,1176,0.4,331531
raw_euss_mp3,column,in.hvac_has_zonal_electric_heating,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.hvac_heating_efficiency,equipment,object,330634,99.7,331531
raw_euss_mp3,column,in.hvac_heating_type,equipment,object,330634,99.7,331531
raw_euss_mp3,column,in.hvac_heating_type_and_fuel,equipment,object,321357,96.9,331531
raw_euss_mp3,column,in.hvac_secondary_heating_efficiency,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.hvac_secondary_heating_type_and_fuel,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.hvac_shared_efficiencies,equipment,object,1176,0.4,331531
raw_euss_mp3,column,in.hvac_system_is_faulted,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.hvac_system_single_speed_ac_airflow,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.hvac_system_single_speed_ac_charge,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.hvac_system_single_speed_ashp_airflow,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.hvac_system_single_speed_ashp_charge,equipment,float64,0,0.0,331531
raw_euss_mp3,column,in.income,building,object,331531,100.0,331531
raw_euss_mp3,column,in.income_recs_2015,building,object,331531,100.0,331531
raw_euss_mp3,column,in.income_recs_2020,building,object,331531,100.0,331531
raw_euss_mp3,column,in.infiltration,other,object,331531,100.0,331531
raw_euss_mp3,column,in.insulation_ceiling,equipment,object,325992,98.3,331531
raw_euss_mp3,column,in.insulation_floor,equipment,object,201177,60.7,331531
raw_euss_mp3,column,in.insulation_foundation_wall,equipment,object,188490,56.9,331531
raw_euss_mp3,column,in.insulation_rim_joist,equipment,object,188490,56.9,331531
raw_euss_mp3,column,in.insulation_roof,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.insulation_slab,equipment,object,130354,39.3,331531
raw_euss_mp3,column,in.insulation_wall,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.interior_shading,other,object,331531,100.0,331531
raw_euss_mp3,column,in.iso_rto_region,other,object,217633,65.6,331531
raw_euss_mp3,column,in.lighting,other,object,331531,100.0,331531
raw_euss_mp3,column,in.lighting_interior_use,other,object,331531,100.0,331531
raw_euss_mp3,column,in.lighting_other_use,other,object,331531,100.0,331531
raw_euss_mp3,column,in.location_region,other,object,331531,100.0,331531
raw_euss_mp3,column,in.mechanical_ventilation,other,float64,0,0.0,331531
raw_euss_mp3,column,in.misc_extra_refrigerator,other,object,102511,30.9,331531
raw_euss_mp3,column,in.misc_freezer,other,object,128988,38.9,331531
raw_euss_mp3,column,in.misc_gas_fireplace,other,object,10649,3.2,331531
raw_euss_mp3,column,in.misc_gas_grill,other,object,9583,2.9,331531
raw_euss_mp3,column,in.misc_gas_lighting,other,object,3969,1.2,331531
raw_euss_mp3,column,in.misc_hot_tub_spa,other,object,23903,7.2,331531
raw_euss_mp3,column,in.misc_pool,other,object,33498,10.1,331531
raw_euss_mp3,column,in.misc_pool_heater,other,object,7682,2.3,331531
raw_euss_mp3,column,in.misc_pool_pump,other,object,33498,10.1,331531
raw_euss_mp3,column,in.misc_well_pump,other,object,42206,12.7,331531
raw_euss_mp3,column,in.natural_ventilation,other,object,331531,100.0,331531
raw_euss_mp3,column,in.neighbors,other,object,330398,99.7,331531
raw_euss_mp3,column,in.occupants,building,object,331531,100.0,331531
raw_euss_mp3,column,in.orientation,other,object,331531,100.0,331531
raw_euss_mp3,column,in.overhangs,other,float64,0,0.0,331531
raw_euss_mp3,column,in.plug_load_diversity,other,object,331531,100.0,331531
raw_euss_mp3,column,in.plug_loads,other,object,331531,100.0,331531
raw_euss_mp3,column,in.puma,identifier,object,331531,100.0,331531
raw_euss_mp3,column,in.puma_metro_status,identifier,object,331531,100.0,331531
raw_euss_mp3,column,in.pv_orientation,other,object,5008,1.5,331531
raw_euss_mp3,column,in.pv_system_size,other,object,5008,1.5,331531
raw_euss_mp3,column,in.radiant_barrier,other,object,331531,100.0,331531
raw_euss_mp3,column,in.range_spot_vent_hour,other,object,331531,100.0,331531
raw_euss_mp3,column,in.reeds_balancing_area,geo_climate,int64,331531,100.0,331531
raw_euss_mp3,column,in.refrigerator,other,object,330895,99.8,331531
raw_euss_mp3,column,in.roof_material,other,object,331531,100.0,331531
raw_euss_mp3,column,in.schedules,other,object,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_run_period_begin_day_of_month,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_run_period_begin_month,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_run_period_calendar_year,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_run_period_end_day_of_month,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_run_period_end_month,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.simulation_control_timestep,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.solar_hot_water,other,float64,0,0.0,331531
raw_euss_mp3,column,in.state,identifier,object,331531,100.0,331531
raw_euss_mp3,column,in.tenure,building,object,331531,100.0,331531
raw_euss_mp3,column,in.units_represented,other,float64,331531,100.0,331531
raw_euss_mp3,column,in.usage_level,other,object,331531,100.0,331531
raw_euss_mp3,column,in.vacancy_status,building,object,331531,100.0,331531
raw_euss_mp3,column,in.vintage,building,object,331531,100.0,331531
raw_euss_mp3,column,in.vintage_acs,building,object,331531,100.0,331531
raw_euss_mp3,column,in.water_heater_efficiency,equipment,object,331531,100.0,331531
raw_euss_mp3,column,in.water_heater_fuel,other,object,331531,100.0,331531
raw_euss_mp3,column,in.water_heater_in_unit,other,object,331531,100.0,331531
raw_euss_mp3,column,in.weather_file_city,geo_climate,object,331531,100.0,331531
raw_euss_mp3,column,in.weather_file_latitude,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,in.weather_file_longitude,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,in.window_areas,other,object,331531,100.0,331531
raw_euss_mp3,column,in.windows,other,object,331531,100.0,331531
raw_euss_mp3,column,out.params.door_area_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.duct_unconditioned_surface_area_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.floor_area_attic_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.floor_area_attic_insulation_increase_ft_2_delta_r_value,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.floor_area_conditioned_infiltration_reduction_ft_2_delta_ach_50,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.floor_area_foundation_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.floor_area_lighting_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.flow_rate_mechanical_ventilation_cfm,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.rim_joist_area_above_grade_exterior_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.roof_area_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.size_cooling_system_primary_k_btu_h,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.size_heat_pump_backup_primary_k_btu_h,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.size_heating_system_primary_k_btu_h,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.size_heating_system_secondary_k_btu_h,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.size_water_heater_gal,equipment,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.slab_perimeter_exposed_conditioned_ft,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.wall_area_above_grade_conditioned_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.wall_area_above_grade_exterior_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.wall_area_below_grade_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.params.window_area_ft_2,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.ceiling_fan.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.clothes_dryer.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.clothes_washer.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.cooling_fans_pumps.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.cooling.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.dishwasher.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.freezer.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating_fans_pumps.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating_hp_bkup.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_tub_heater.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_tub_pump.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_water.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_exterior.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_garage.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_interior.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.mech_vent.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.plug_loads.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pool_heater.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pool_pump.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pv.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.range_oven.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.refrigerator.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.well_pump.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.heating.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.hot_water.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.clothes_dryer.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.fireplace.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.grill.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.heating.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.hot_tub_heater.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.hot_water.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.lighting.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.pool_heater.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.range_oven.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.clothes_dryer.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.heating_hp_bkup.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.heating.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.hot_water.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.range_oven.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.site_energy.net.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.site_energy.total.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.net.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.total.energy_consumption.kwh,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.total.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.total.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.total.energy_consumption.kwh,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.clothes_washer.gal,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.dishwasher.gal,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.distribution_waste.gal,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.hot_water.fixtures.gal,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.cooling.energy_delivered.kbtu,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.heating.energy_delivered.kbtu,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.hot_water.energy_delivered.kbtu,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.peak_when_cooling.kw,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.peak_when_heating.kw,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.cooling.peak.kbtu_hr,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.load.heating.peak.kbtu_hr,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.unmet_hours.cooling.hour,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.unmet_hours.heating.hour,other,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.electricity.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.fuel_oil.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.natural_gas.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.propane.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.electricity.lrmer_low_re_cost_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.fuel_oil.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.natural_gas.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.propane.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.electricity.lrmer_low_re_cost_25_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.fuel_oil.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.natural_gas.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.propane.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.electricity.lrmer_mid_case_15_2025_start.co2e_kg,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.fuel_oil.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.natural_gas.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.propane.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.all_fuels.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.all_fuels.lrmer_low_re_cost_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.all_fuels.lrmer_low_re_cost_25_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.emissions.all_fuels.lrmer_mid_case_15_2025_start.co2e_kg,emissions_damages,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.ceiling_fan.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.clothes_dryer.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.clothes_washer.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.cooling_fans_pumps.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.cooling.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.dishwasher.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.freezer.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating_fans_pumps.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating_hp_bkup.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.heating.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_tub_heater.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_tub_pump.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.hot_water.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_exterior.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_garage.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.lighting_interior.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.mech_vent.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.plug_loads.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pool_heater.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pool_pump.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.pv.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.range_oven.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.refrigerator.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.electricity.well_pump.energy_consumption.kwh.savings,geo_climate,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.heating.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.fuel_oil.hot_water.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.clothes_dryer.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.fireplace.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.grill.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.heating_hp_bkup.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.heating.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.hot_tub_heater.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.hot_water.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.lighting.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.pool_heater.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.natural_gas.range_oven.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.clothes_dryer.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.heating_hp_bkup.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.heating.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
raw_euss_mp3,column,out.propane.hot_water.energy_consumption.kwh.savings,consumption,float64,331531,100.0,331531
