fips,state_abbr,pollutant,model,season,elevated,damage
01021,AL,pm25,EASIUR,winter,ground level,393245.3479109465475560638750311142566264
01021,AL,so2,EASIUR,winter,ground level,63443.46049238461254943791433621956141576
01021,AL,nox,EASIUR,winter,ground level,33515.402087700918733225907691071778739752
01021,AL,pm25,EASIUR,spring,ground level,321441.30117253749785383489737727968763194
01021,AL,so2,EASIUR,spring,ground level,82450.65292577891341110586616610078653784
01021,AL,nox,EASIUR,spring,ground level,15096.048882092589393393909579577780609776
01021,AL,pm25,EASIUR,summer,ground level,266220.12457539495879090789182747121265446
01021,AL,so2,EASIUR,summer,ground level,65803.65839850153863269461667286247814938
01021,AL,nox,EASIUR,summer,ground level,4467.3606662394358877049781890519062242062
01021,AL,pm25,EASIUR,fall,ground level,349721.89323840239538767043736729877269590
01021,AL,so2,EASIUR,fall,ground level,33676.122002376390298378325865260581910994
01021,AL,nox,EASIUR,fall,ground level,5953.809688899608884405813289672854082214
01021,AL,pm25,InMAP,annual,ground level,468826.64457283931233318678200372829833888
01021,AL,so2,InMAP,annual,ground level,89040.15400229973648760791035035721343258
01021,AL,nox,InMAP,annual,ground level,41151.486854963199703691052055422733855014
01023,AL,pm25,AP2,annual,ground level,71538.94818235602448487917186897332099672
01023,AL,so2,AP2,annual,ground level,50870.64695762692826515411104196051926390
01023,AL,nox,AP2,annual,ground level,8610.05333113441219364950382809812877254
01023,AL,pm25,EASIUR,annual,ground level,227340.73872545160567590323778735457682206
01023,AL,so2,EASIUR,annual,ground level,54424.63611686652375890543693854515071952
01023,AL,nox,EASIUR,annual,ground level,11708.234355545770875005521259636409096258
01023,AL,pm25,EASIUR,winter,ground level,279994.47753716865028053986176749296917158
01023,AL,so2,EASIUR,winter,ground level,62139.98725928624731784378258838789748884
01023,AL,nox,EASIUR,winter,ground level,28533.550868639122173492725595324816916224
01023,AL,pm25,EASIUR,spring,ground level,197182.06716669052559840911332879686306328
01023,AL,so2,EASIUR,spring,ground level,67155.90993311241768131966700402409785978
01023,AL,nox,EASIUR,spring,ground level,9956.30111694950222871524350291401487662
01023,AL,pm25,EASIUR,summer,ground level,177225.1115874767524380712266373974645204
