fips,state_abbr,pollutant,model,season,elevated,damage
01013,AL,so2,EASIUR,fall,ground level,12975.669861290486253940038541259
01013,AL,nox,EASIUR,fall,ground level,2020.0501601999491366642493514
01013,AL,pm25,InMAP,annual,ground level,36664.28687953773954231757333973
01013,AL,so2,InMAP,annual,ground level,22396.00111242272948497851246101
01013,AL,nox,InMAP,annual,ground level,7940.156988246183327418794156484
01015,AL,pm25,AP2,annual,ground level,79183.32337983863158098816202066
01015,AL,so2,AP2,annual,ground level,38262.19401177952173314743512316
01015,AL,nox,AP2,annual,ground level,7220.752751363579095785364355354
01015,AL,pm25,EASIUR,annual,ground level,164240.36899616086226834970117739
01015,AL,so2,EASIUR,annual,ground level,25254.14514958635149641105655495
01015,AL,nox,EASIUR,annual,ground level,7643.278783080722058565893955801
01015,AL,pm25,EASIUR,winter,ground level,194388.0175735516510144321318695
01015,AL,so2,EASIUR,winter,ground level,27641.60729265281503696701247282
01015,AL,nox,EASIUR,winter,ground level,16282.361624409684194050269816275
01015,AL,pm25,EASIUR,spring,ground level,150299.54955538321661521633019157
01015,AL,so2,EASIUR,spring,ground level,31981.42514731977178251592401411
01015,AL,nox,EASIUR,spring,ground level,8347.545995314065697097965753656
01015,AL,pm25,EASIUR,summer,ground level,139798.85429920309127402573261969
01015,AL,so2,EASIUR,summer,ground level,27972.00832772740316996319410816
01015,AL,nox,EASIUR,summer,ground level,2678.472319080651080641421043123
01015,AL,pm25,EASIUR,fall,ground level,172475.05455650723677989410155421
01015,AL,so2,EASIUR,fall,ground level,13421.539830645687691113349861996
01015,AL,nox,EASIUR,fall,ground level,3264.735193518429042134936159303
01015,AL,pm25,InMAP,annual,ground level,88818.39356466665353915229098012
01015,AL,so2,InMAP,annual,ground level,38008.77605875084207412241747914
01015,AL,nox,InMAP,annual,ground level,16542.519097481074022513838490675
01017,AL,pm25,AP2,annual,ground level,63406.64701003285882364103971094
01017,AL,so2,AP2,annual,ground level,29555.2043418347879032815704905
01017,AL,nox,AP2,annual,ground level,4019.875395886127002301031230619
01017,AL,pm25,EASIUR,annual,ground level,135781.99278859131503441287586793
01017,AL,so2,EASIUR,annual,ground level,23152.63603403251083496336712203
