fips,state_abbr,pollutant,model,season,elevated,damage
01025,AL,nox,InMAP,annual,high stack,17351.939170253634843302512546589620690938
01027,AL,pm25,AP2,annual,high stack,70973.20564714309463467125303540164980764
01027,AL,so2,AP2,annual,high stack,57049.88226861989933094602451783547061130
01027,AL,nox,AP2,annual,high stack,8927.095601766576118730504953763452648770
01027,AL,pm25,EASIUR,annual,high stack,175265.02522792939817714014779674385073512
01027,AL,so2,EASIUR,annual,high stack,56528.68981436129163522354901952033018652
01027,AL,nox,EASIUR,annual,high stack,9919.795105419674250951464216737398139812
01027,AL,pm25,EASIUR,winter,high stack,224707.86255952350733496909869487911579068
01027,AL,so2,EASIUR,winter,high stack,51883.30212484232747924506084891223287638
01027,AL,nox,EASIUR,winter,high stack,20689.627078122214617315489053462304075858
01027,AL,pm25,EASIUR,spring,high stack,153464.14683419676326933182670388661184886
01027,AL,so2,EASIUR,spring,high stack,76989.86806077832843405395919867144223478
01027,AL,nox,EASIUR,spring,high stack,10230.634284880014451780955467667149484082
01027,AL,pm25,EASIUR,summer,high stack,131862.0032078948572065885169128468991626
01027,AL,so2,EASIUR,summer,high stack,60354.69839937468199729247672076953012394
01027,AL,nox,EASIUR,summer,high stack,3544.4510726769511208051650319455397831706
01027,AL,pm25,EASIUR,fall,high stack,191026.08831010196627419713023129889883932
01027,AL,so2,EASIUR,fall,high stack,36886.890672449280144481278801257850482058
01027,AL,nox,EASIUR,fall,high stack,5214.467985999531772608467873196515535108
01027,AL,pm25,InMAP,annual,high stack,91439.82590398019289834355877323749817662
01027,AL,so2,InMAP,annual,high stack,60960.39156338905410136682060217532407270
01027,AL,nox,InMAP,annual,high stack,21756.05671407423069580170507388239818988
01029,AL,pm25,AP2,annual,high stack,88720.96615212766025818292234712092417430
01029,AL,so2,AP2,annual,high stack,64339.89778138903800122253660753404711424
01029,AL,nox,AP2,annual,high stack,10462.3833228731406598252183257183667524
01029,AL,pm25,EASIUR,annual,high stack,203739.32123642797587066610879130021408190
01029,AL,so2,EASIUR,annual,high stack,59356.85492529531333162848956565362109622
01029,AL,nox,EASIUR,annual,high stack,11960.578377691416026134993502115314043294
01029,AL,pm25,EASIUR,winter,high stack,254946.50306067032846487834461880832686030
01029,AL,so2,EASIUR,winter,high stack,51908.98389164677096595617848382956702558
01029,AL,nox,EASIUR,winter,high stack,23208.559864991592437822589569669251996770
01029,AL,pm25,EASIUR,spring,high stack,184549.27191690279624777150236939022162912
01029,AL,so2,EASIUR,spring,high stack,78883.62795555136099152450346446257100510
01029,AL,nox,EASIUR,spring,high stack,12896.118833553048922558244806052445685578
01029,AL,pm25,EASIUR,summer,high stack,157809.49487828695251681966950735207689878
01029,AL,so2,EASIUR,summer,high stack,67665.67354236642072249534740497331528274
01029,AL,nox,EASIUR,summer,high stack,4622.1480025803493752953517799478419424130
01029,AL,pm25,EASIUR,fall,high stack,217652.0150898518262531949186696502309394
01029,AL,so2,EASIUR,fall,high stack,38969.134311616351610106115858504316962146
