fips,state_abbr,pollutant,model,season,elevated,damage
01031,AL,nox,InMAP,annual,high stack,6519.743835106398508075139124543
01033,AL,pm25,AP2,annual,high stack,32544.67222735853194758017981308
01033,AL,so2,AP2,annual,high stack,27251.78772890587520952262180373
01033,AL,nox,AP2,annual,high stack,4540.03147004474742194128176162
01033,AL,pm25,EASIUR,annual,high stack,71699.89930365388841947085293109
01033,AL,so2,EASIUR,annual,high stack,25980.92241409989047374924429151
01033,AL,nox,EASIUR,annual,high stack,4984.61038779328131675185973032
01033,AL,pm25,EASIUR,winter,high stack,89774.98192804782471807393377554
01033,AL,so2,EASIUR,winter,high stack,25813.95782444154979709552801749
01033,AL,nox,EASIUR,winter,high stack,10833.099223903935084340527157235
01033,AL,pm25,EASIUR,spring,high stack,58648.47003864532581019409976285
01033,AL,so2,EASIUR,spring,high stack,32200.29506885313703503283722062
01033,AL,nox,EASIUR,spring,high stack,4336.731092461619118454530233186
01033,AL,pm25,EASIUR,summer,high stack,56754.90327516980972338311540056
01033,AL,so2,EASIUR,summer,high stack,29422.56709095746417551057471248
01033,AL,nox,EASIUR,summer,high stack,2079.114239390556170098295298403
01033,AL,pm25,EASIUR,fall,high stack,81621.24197275298156182548312439
01033,AL,so2,EASIUR,fall,high stack,16486.869672147236226341088062909
01033,AL,nox,EASIUR,fall,high stack,2689.496995416976080554764198558
01033,AL,pm25,InMAP,annual,high stack,41750.54051485229289216879559786
01033,AL,so2,InMAP,annual,high stack,27871.84132088131757753019404355
01033,AL,nox,InMAP,annual,high stack,10516.518759069575764795034252595
01035,AL,pm25,AP2,annual,high stack,18859.19864979982527549057089714
01035,AL,so2,AP2,annual,high stack,16849.849240288203511623566773843
01035,AL,nox,AP2,annual,high stack,2607.625908904462945605072050503
01035,AL,pm25,EASIUR,annual,high stack,53042.56532309875890510543725016
01035,AL,so2,EASIUR,annual,high stack,21169.34668472323966411186308063
01035,AL,nox,EASIUR,annual,high stack,2843.134870597670740364079397715
01035,AL,pm25,EASIUR,winter,high stack,69360.26989650792064125078358307
01035,AL,so2,EASIUR,winter,high stack,20665.52999025683966807199430351
01035,AL,nox,EASIUR,winter,high stack,6124.620051428990884062271522333
01035,AL,pm25,EASIUR,spring,high stack,42052.96542481084119487640233033
01035,AL,so2,EASIUR,spring,high stack,26435.69302944040911424242471123
01035,AL,nox,EASIUR,spring,high stack,2779.465045505624130695049379565
01035,AL,pm25,EASIUR,summer,high stack,41301.24274214197340417497008249
01035,AL,so2,EASIUR,summer,high stack,23133.24218767532863172597732728
01035,AL,nox,EASIUR,summer,high stack,1194.43493415229405840803863467
01035,AL,pm25,EASIUR,fall,high stack,59455.78322893507665130603368271
01035,AL,so2,EASIUR,fall,high stack,14442.921531520342428847733946602
01035,AL,nox,EASIUR,fall,high stack,1274.0194513037719476129919525971
01035,AL,pm25,InMAP,annual,high stack,28308.97823679839215036536979143
01035,AL,so2,InMAP,annual,high stack,18782.892510305905445581882570166
01035,AL,nox,InMAP,annual,high stack,5522.439518540573431168449643327
01037,AL,pm25,AP2,annual,high stack,25231.75500147919386946840491769
01037,AL,so2,AP2,annual,high stack,20384.10216255671848384341279968
01037,AL,nox,AP2,annual,high stack,3051.156880060064213305243086198
01037,AL,pm25,EASIUR,annual,high stack,66694.7455971765079503380961868
01037,AL,so2,EASIUR,annual,high stack,22304.02234344650575688793036237
01037,AL,nox,EASIUR,annual,high stack,3549.176759867112006000845836882
01037,AL,pm25,EASIUR,winter,high stack,85891.48715914207983334498288055
01037,AL,so2,EASIUR,winter,high stack,21428.38113714806423834697085596
