"","year","region","pollutant","factor","se","r2","int","warn"
"117",2018,"NM","so2",2.04877954876884,0.236952008641705,0.00846395290317252,-0.148928029977849,0
"118",2018,"NM","nox",0.573813567324815,0.0177223824916905,0.106903266219951,-0.043839054829157,0
"119",2018,"NM","pm25",1.02729313716588,0.00545369096582107,0.802034223579039,0.11832519411037,0
"120",2018,"NM","co2",25.7086808001453,0.176979176670378,0.706693926352627,2.7335031395863,0
"121",2018,"NV","so2",0.495907069564948,0.027554672566481,0.0356642754033878,0.284556047234466,0
"122",2018,"NV","nox",0.130311824564098,0.00280237526875187,0.198007058845628,0.0499600481294462,0
"123",2018,"NV","pm25",1.29976774685165,0.0018216644535613,0.983087708212091,0.035349021929309,0
"124",2018,"NV","co2",16.4796782632816,0.0441572450049773,0.940840124196546,1.17423405200627,0
"125",2018,"NY","so2",3.05776844363173,0.107098127232074,0.0851510286598617,-26.4552482077837,0
"126",2018,"NY","nox",4.05172281502183,0.0881996886005053,0.194170616191731,-4.88071107594957,0
"127",2018,"NY","pm25",7.07003168123802,0.0141751364253479,0.96599130758802,-0.715951759260488,0
"128",2018,"NY","co2",18.257785989424,0.0389580713022823,0.96165379729901,-4.37872192293881,0
"129",2018,"OH","so2",22.9138725282547,0.63969069730985,0.127783883241965,-10.1222029393073,0
"130",2018,"OH","nox",3.63772587650897,0.0619855531444767,0.282256197680641,-3.39535710853387,0
"131",2018,"OH","pm25",7.43985544988663,0.0547737758515515,0.678102978614497,-5.02891060838657,0
"132",2018,"OH","co2",26.7264440109903,0.0619403690502276,0.955073068373778,-4.8371661311273,0
"133",2018,"OK","so2",6.85622813929192,0.103423579179203,0.334130220744841,-9.31294950646639,0
"134",2018,"OK","nox",2.0180425261943,0.0221162761121112,0.487356714448568,-0.0761009163740397,0
"135",2018,"OK","pm25",2.84215126957353,0.00944052442141627,0.911886289656689,-0.479948880166882,0
"136",2018,"OK","co2",22.0333454341943,0.0497478595164855,0.957261107207289,-3.9509845932196,0
"137",2018,"OR","so2",1.54772199310358,0.0770234989803282,0.0456151444698297,1.72489527764422,0
"138",2018,"OR","nox",0.402704354630207,0.0147054360677107,0.0815318044268596,0.242143952948559,0
"139",2018,"OR","pm25",1.43402487705422,0.00843908141395742,0.773652048863986,0.23882165181646,0
"140",2018,"OR","co2",15.6614259391599,0.0653059654608595,0.871921971691255,1.05664804648278,0
