"Year","Cambium.GEA","Source","Fraction"
2043,"NEWEc","Coal",0.00628527473375627
2044,"NEWEc","Coal",0.00595100418074871
2045,"NEWEc","Coal",0.00573952836660291
2046,"NEWEc","Coal",0.00553621622224447
2047,"NEWEc","Coal",0.00528518143658111
2048,"NEWEc","Coal",0.0050444278611305
2049,"NEWEc","Coal",0.00458509434486626
2050,"NEWEc","Coal",0.00415262990343685
2022,"NWPPc","Coal",0.218588088723149
2023,"NWPPc","Coal",0.22626968389678
2024,"NWPPc","Coal",0.233738867918554
2025,"NWPPc","Coal",0.234509767589215
2026,"NWPPc","Coal",0.235254088532104
2027,"NWPPc","Coal",0.232669383776564
2028,"NWPPc","Coal",0.230164160457262
2029,"NWPPc","Coal",0.227513577091107
2030,"NWPPc","Coal",0.224926859308863
2031,"NWPPc","Coal",0.221206597030879
2032,"NWPPc","Coal",0.217556518814807
2033,"NWPPc","Coal",0.212406280536066
2034,"NWPPc","Coal",0.207440835199421
2035,"NWPPc","Coal",0.199171305048587
2036,"NWPPc","Coal",0.191264759572001
2037,"NWPPc","Coal",0.183519090457388
2038,"NWPPc","Coal",0.176151208020923
2039,"NWPPc","Coal",0.165411940820499
2040,"NWPPc","Coal",0.155179066055284
2041,"NWPPc","Coal",0.153747759143683
2042,"NWPPc","Coal",0.152360462883369
2043,"NWPPc","Coal",0.144311112293548
2044,"NWPPc","Coal",0.136627398467411
2045,"NWPPc","Coal",0.131346736184072
2046,"NWPPc","Coal",0.126301975538269
2047,"NWPPc","Coal",0.120313506969297
2048,"NWPPc","Coal",0.114594641137877
2049,"NWPPc","Coal",0.104098050184744
2050,"NWPPc","Coal",0.0942268575088979
2022,"NYSTc","Coal",0.00781181165796619
2023,"NYSTc","Coal",0.0082290195564533
2024,"NYSTc","Coal",0.00864905579104933
2025,"NYSTc","Coal",0.00878232120733075
2026,"NYSTc","Coal",0.00891408055968979
2027,"NYSTc","Coal",0.00884928446207853
2028,"NYSTc","Coal",0.00878601426536904
2029,"NYSTc","Coal",0.00869994023867616
2030,"NYSTc","Coal",0.00861565097229381
2031,"NYSTc","Coal",0.00845143218399078
2032,"NYSTc","Coal",0.00829112751513112
2033,"NYSTc","Coal",0.00811182035355129
2034,"NYSTc","Coal",0.00793823357398574
2035,"NYSTc","Coal",0.00762345516606434
2036,"NYSTc","Coal",0.00732236427079945
2037,"NYSTc","Coal",0.00704185712275014
2038,"NYSTc","Coal",0.00677384114206856
2039,"NYSTc","Coal",0.00634404814512325
2040,"NYSTc","Coal",0.00593663048666633
2041,"NYSTc","Coal",0.00590160703988724
2042,"NYSTc","Coal",0.00586743550486263
2043,"NYSTc","Coal",0.00555137439888419
2044,"NYSTc","Coal",0.00525031452562152
2045,"NYSTc","Coal",0.00505850703901594
2046,"NYSTc","Coal",0.00487447725809446
2047,"NYSTc","Coal",0.0046486311105211
2048,"NYSTc","Coal",0.00443247339402741
2049,"NYSTc","Coal",0.00402172386021758
2050,"NYSTc","Coal",0.00363632968207268
2022,"RFCEc","Coal",0.106815122642326
2023,"RFCEc","Coal",0.112764667665499
2024,"RFCEc","Coal",0.118780758813506
2025,"RFCEc","Coal",0.121764416918581
2026,"RFCEc","Coal",0.124770996754656
2027,"RFCEc","Coal",0.124918326190735
2028,"RFCEc","Coal",0.12506462653796
2029,"RFCEc","Coal",0.124700336696601
2030,"RFCEc","Coal",0.12433865818493
2031,"RFCEc","Coal",0.122587934034738
2032,"RFCEc","Coal",0.120861706268677
2033,"RFCEc","Coal",0.119722123923876
2034,"RFCEc","Coal",0.11859149712739
2035,"RFCEc","Coal",0.115858038586682
2036,"RFCEc","Coal",0.113153506197997
2037,"RFCEc","Coal",0.110899413692058
2038,"RFCEc","Coal",0.108663674266342
2039,"RFCEc","Coal",0.103864905287575
2040,"RFCEc","Coal",0.0991298463085874
2041,"RFCEc","Coal",0.0993161054778588
2042,"RFCEc","Coal",0.0995006650223566
2043,"RFCEc","Coal",0.0957871921499785
2044,"RFCEc","Coal",0.0921271447793317
2045,"RFCEc","Coal",0.0901808931086262
2046,"RFCEc","Coal",0.0882541389891358
2047,"RFCEc","Coal",0.0855769535260557
2048,"RFCEc","Coal",0.082929121630739
2049,"RFCEc","Coal",0.0772193493131349
2050,"RFCEc","Coal",0.0715825827898395
2022,"RFCMc","Coal",0.401288901017208
2023,"RFCMc","Coal",0.415498347072957
2024,"RFCMc","Coal",0.429321921799108
2025,"RFCMc","Coal",0.435419471938984
2026,"RFCMc","Coal",0.441433897160751
2027,"RFCMc","Coal",0.441233348086126
2028,"RFCMc","Coal",0.441034847006627
2029,"RFCMc","Coal",0.43978749906801
2030,"RFCMc","Coal",0.438548883089616
2031,"RFCMc","Coal",0.434385923531056
2032,"RFCMc","Coal",0.430243104791876
2033,"RFCMc","Coal",0.426853838021399
2034,"RFCMc","Coal",0.423480699410316
2035,"RFCMc","Coal",0.416083407969114
2036,"RFCMc","Coal",0.408680735978912
2037,"RFCMc","Coal",0.402073702846456
2038,"RFCMc","Coal",0.395470277886524
2039,"RFCMc","Coal",0.382411256484343
2040,"RFCMc","Coal",0.369223772563981
2041,"RFCMc","Coal",0.369156446065986
2042,"RFCMc","Coal",0.369090006627448
2043,"RFCMc","Coal",0.358410487038533
2044,"RFCMc","Coal",0.347700963570913
2045,"RFCMc","Coal",0.341433870346005
2046,"RFCMc","Coal",0.335190320875779
2047,"RFCMc","Coal",0.326761517013274
2048,"RFCMc","Coal",0.318335931169369
2049,"RFCMc","Coal",0.300448456538611
2050,"RFCMc","Coal",0.282306064999011
2022,"RFCWc","Coal",0.421707438955468
2023,"RFCWc","Coal",0.436833815277527
2024,"RFCWc","Coal",0.45156231916744
2025,"RFCWc","Coal",0.458641168532014
2026,"RFCWc","Coal",0.465643696290761
2027,"RFCWc","Coal",0.465923866719169
2028,"RFCWc","Coal",0.466201759624228
2029,"RFCWc","Coal",0.465287497754672
2030,"RFCWc","Coal",0.46437806131104
2031,"RFCWc","Coal",0.460112527668419
2032,"RFCWc","Coal",0.455865004447411
2033,"RFCWc","Coal",0.453102617171012
2034,"RFCWc","Coal",0.450343305525979
2035,"RFCWc","Coal",0.443652092864412
2036,"RFCWc","Coal",0.436920333091772
2037,"RFCWc","Coal",0.431259360994133
2038,"RFCWc","Coal",0.425564446908399
2039,"RFCWc","Coal",0.41302293985762
2040,"RFCWc","Coal",0.400264232542146
