fips,state_abbr,pollutant,model,season,elevated,damage
05007,AR,so2,InMAP,annual,ground level,44116.96332551804977026779789336445841926
05007,AR,nox,InMAP,annual,ground level,54449.49782921408056103456259357507145164
05009,AR,pm25,AP2,annual,ground level,68331.18099681085076106778538897922588792
05009,AR,so2,AP2,annual,ground level,57397.62535749168662339054582362082686230
05009,AR,nox,AP2,annual,ground level,17053.55706666409630040309946991811449830
05009,AR,pm25,EASIUR,annual,ground level,202119.28286528488672962598033786679890008
05009,AR,so2,EASIUR,annual,ground level,45631.34838744686123333510107311649671336
05009,AR,nox,EASIUR,annual,ground level,13525.297286282419413361222491373721919966
05009,AR,pm25,EASIUR,winter,ground level,224214.36810837785345296760302585571874276
05009,AR,so2,EASIUR,winter,ground level,49647.4739043066042540211646065347664758
05009,AR,nox,EASIUR,winter,ground level,27004.393594223346805752441930849624420486
05009,AR,pm25,EASIUR,spring,ground level,173935.54941812874399864921516890998664358
05009,AR,so2,EASIUR,spring,ground level,46885.36708466158404770251633333237974894
05009,AR,nox,EASIUR,spring,ground level,7920.762821677325652587036272682391206148
05009,AR,pm25,EASIUR,summer,ground level,170899.49098071148952962336115401257816768
05009,AR,so2,EASIUR,summer,ground level,48188.02378197428749234450818176818075326
05009,AR,nox,EASIUR,summer,ground level,3734.225014271087928833095676958098588544
05009,AR,pm25,EASIUR,fall,ground level,239427.72295392145993726374200268891204630
05009,AR,so2,EASIUR,fall,ground level,37804.52877884496913927221517083065987544
05009,AR,nox,EASIUR,fall,ground level,15441.807714957917266272316085004773464686
05009,AR,pm25,InMAP,annual,ground level,50409.56846154775922262642751760937164664
05009,AR,so2,InMAP,annual,ground level,39590.02850611731756354298442162071133634
05009,AR,nox,InMAP,annual,ground level,29712.482910638270110257598942792565075622
05011,AR,pm25,AP2,annual,ground level,52032.70734158449271839645209207729702492
05011,AR,so2,AP2,annual,ground level,48195.60410425877779822098189810396713706
05011,AR,nox,AP2,annual,ground level,12426.172320424972469390917821797115537972
05011,AR,pm25,EASIUR,annual,ground level,173651.25564126265605511632730993968408570
05011,AR,so2,EASIUR,annual,ground level,42906.77687328844989958046556754086181932
05011,AR,nox,EASIUR,annual,ground level,9983.683275043803585400612794055296018882
05011,AR,pm25,EASIUR,winter,ground level,212117.60271322962231137128518951624937524
05011,AR,so2,EASIUR,winter,ground level,52898.84683589121237452379433288910099136
05011,AR,nox,EASIUR,winter,ground level,25483.331598422843313081138552971817587178
05011,AR,pm25,EASIUR,spring,ground level,145857.06653211295246090391614004902134576
05011,AR,so2,EASIUR,spring,ground level,47996.73376673074345170795701447219108310
05011,AR,nox,EASIUR,spring,ground level,7690.748693467125880889897544870235079910
05011,AR,pm25,EASIUR,summer,ground level,141772.81102704901874425842112346910713706
05011,AR,so2,EASIUR,summer,ground level,45264.76091705117240023251281161237692258
05011,AR,nox,EASIUR,summer,ground level,2847.1825534534704520040558394355863477948
05011,AR,pm25,EASIUR,fall,ground level,194857.54229265977711496615661721628485838
05011,AR,so2,EASIUR,fall,ground level,25466.765973480634051305874619665181961558
05011,AR,nox,EASIUR,fall,ground level,3913.470254831789623848048635553383588118
05011,AR,pm25,InMAP,annual,ground level,70974.69859875903966555227273577589879842
05011,AR,so2,InMAP,annual,ground level,43437.41781572639814288601070622052888944
05011,AR,nox,InMAP,annual,ground level,28417.892014805637435079884273180027470034
05013,AR,pm25,AP2,annual,ground level,73170.01534131668189181214305820302950274
05013,AR,so2,AP2,annual,ground level,53491.20315032608862156861616384263840688
05013,AR,nox,AP2,annual,ground level,14685.785612355879752672137810552784293458
05013,AR,pm25,EASIUR,annual,ground level,173788.04170746136420254207853971735082494
05013,AR,so2,EASIUR,annual,ground level,41647.26550191030432528858996512212123992
05013,AR,nox,EASIUR,annual,ground level,9764.316858942565979611674403324670097582
05013,AR,pm25,EASIUR,winter,ground level,214436.02954113233938180055869269157731126
05013,AR,so2,EASIUR,winter,ground level,51309.40872407589719319811187545912962432
05013,AR,nox,EASIUR,winter,ground level,25723.720111035397675862904171652009691034
05013,AR,pm25,EASIUR,spring,ground level,143993.97631472072635334150968111038069708
05013,AR,so2,EASIUR,spring,ground level,46001.83789444852469406327400888247680386
05013,AR,nox,EASIUR,spring,ground level,6864.55932606830090340661314964215961548
05013,AR,pm25,EASIUR,summer,ground level,138731.68233283429375473747755276932248888
05013,AR,so2,EASIUR,summer,ground level,43760.78547428234287576326494862675372594
05013,AR,nox,EASIUR,summer,ground level,2533.2029848080814465940702986346268095538
05013,AR,pm25,EASIUR,fall,ground level,197990.47864115809732028876823229812280254
05013,AR,so2,EASIUR,fall,ground level,25517.029914835012346405561400389069585790
05013,AR,nox,EASIUR,fall,ground level,3935.785013858517481079661135742020961074
05013,AR,pm25,InMAP,annual,ground level,75870.35736537790656697894224233702218566
05013,AR,so2,InMAP,annual,ground level,44449.23793260172383409881372943433888892
05013,AR,nox,InMAP,annual,ground level,29659.668574314553846643639273288895056514
06001,CA,pm25,AP2,annual,ground level,806711.6230954188541684256858525674194168
06001,CA,so2,AP2,annual,ground level,280906.25604503741024967890590987437708828
06001,CA,nox,AP2,annual,ground level,8902.069943709626961814596174701460643632
06001,CA,pm25,EASIUR,annual,ground level,889787.7073161092384967136952785523709288
06001,CA,so2,EASIUR,annual,ground level,70885.57922958991157036784850577753234304
06001,CA,nox,EASIUR,annual,ground level,47236.99747086590046744535601936685722712
06001,CA,pm25,EASIUR,winter,ground level,810014.2664994334390754847038795763041172
06001,CA,so2,EASIUR,winter,ground level,56384.85777467473819782793151390422005942
06001,CA,nox,EASIUR,winter,ground level,53411.62926566664216868144373347338570558
06001,CA,pm25,EASIUR,spring,ground level,873422.2390984150231155168488856408713946
