fips,state_abbr,pollutant,model,season,elevated,damage
21015,KY,nox,EASIUR,winter,ground level,19428.04740219820346757824619061
21015,KY,pm25,EASIUR,spring,ground level,178232.9734684443824891884726356
21015,KY,so2,EASIUR,spring,ground level,31657.42546637311743373664640539
21015,KY,nox,EASIUR,spring,ground level,14116.967986433673551428492913946
21015,KY,pm25,EASIUR,summer,ground level,194953.120956679097372734042829
21015,KY,so2,EASIUR,summer,ground level,36736.30227663153020249204255871
21015,KY,nox,EASIUR,summer,ground level,6534.030935111183617850035040254
21015,KY,pm25,EASIUR,fall,ground level,223219.8947658519018307952053375
21015,KY,so2,EASIUR,fall,ground level,16382.29593501668590798501388063
21015,KY,nox,EASIUR,fall,ground level,9495.135583769805247116528105414
21015,KY,pm25,InMAP,annual,ground level,122364.27896298392847358035089878
21015,KY,so2,InMAP,annual,ground level,29318.23156799099697712284501082
21015,KY,nox,InMAP,annual,ground level,16223.74444199395201319507308753
21017,KY,pm25,AP2,annual,ground level,53427.41568885605847651181719424
21017,KY,so2,AP2,annual,ground level,29010.69052964458884834792073786
21017,KY,nox,AP2,annual,ground level,3180.497545816668421012642666367
21017,KY,pm25,EASIUR,annual,ground level,139781.05115082745215524082154782
21017,KY,so2,EASIUR,annual,ground level,25335.74250482842198067030540291
21017,KY,nox,EASIUR,annual,ground level,8770.518743944027568266291320506
21017,KY,pm25,EASIUR,winter,ground level,157317.3097248039338003539307101
21017,KY,so2,EASIUR,winter,ground level,24227.05082847466861541989243676
21017,KY,nox,EASIUR,winter,ground level,15385.70381679950118431710977133
21017,KY,pm25,EASIUR,spring,ground level,116124.581110119082171238743262
21017,KY,so2,EASIUR,spring,ground level,27766.43971513550090983171645933
21017,KY,nox,EASIUR,spring,ground level,9635.676953524899515187115778308
21017,KY,pm25,EASIUR,summer,ground level,130028.6139447284615239982550078
21017,KY,so2,EASIUR,summer,ground level,34724.0557463356856708330895785
21017,KY,nox,EASIUR,summer,ground level,4024.261787395095097221338455592
21017,KY,pm25,EASIUR,fall,ground level,155653.6998236580406168977809402
21017,KY,so2,EASIUR,fall,ground level,14625.42372936797798083381127264
21017,KY,nox,EASIUR,fall,ground level,6036.432418056629001763330090353
21017,KY,pm25,InMAP,annual,ground level,44429.70160101632172684185086448
21017,KY,so2,InMAP,annual,ground level,21381.00999219263393275493540241
21017,KY,nox,InMAP,annual,ground level,9425.090605369355062228772647607
21019,KY,pm25,AP2,annual,ground level,63873.32464375967163475274557177
21019,KY,so2,AP2,annual,ground level,29883.57533263397510018218958759
21019,KY,nox,AP2,annual,ground level,2112.76998328691673282014217383
21019,KY,pm25,EASIUR,annual,ground level,145780.0790150119933781724071786
